USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8559,Phoenix,τ Phe,τ,Tau,,,,224834,88,00h 01m 04.60s,-48° 48′ 35.5″,5.71,−0.41,546,G8III,,0.267,-47.190,Phoenicis,Tau Phoenicis
8560,Phoenix,ξ Phe,ξ,Xi,,,,3980,3277,00h 41m 46.30s,-56° 30′ 05.2″,5.72,1.64,213,Ap,"α² CVn variable, Vmax = 5.68m, Vmin = 5.78m, P = 3.95 d",10.442,-55.499,Phoenicis,Xi Phoenicis
8561,Phoenix,HD 4391,,HD 4391,,,,4391,3583,00h 45m 45.43s,-47° 33′ 07.8″,5.8,4.93,49,G5IV,,11.438,-46.448,Phoenicis,HD 4391 Phoenicis
8562,Phoenix,HD 13336,,HD 13336,,,,13336,10035,02h 09m 09.33s,-43° 30′ 59.3″,5.84,−0.39,574,K1III,,32.288,-42.484,Phoenicis,HD 13336 Phoenicis
8563,Phoenix,HD 13940,,HD 13940,,,,13940,10440,02h 14m 31.96s,-41° 10′ 00.1″,5.91,0.86,334,G9III,,33.629,-40.833,Phoenicis,HD 13940 Phoenicis
8564,Phoenix,HD 4293,,HD 4293,,,,4293,3521,00h 44m 57.12s,-42° 40′ 34.8″,5.94,1.82,217,A7V,,11.238,-41.324,Phoenicis,HD 4293 Phoenicis
8565,Phoenix,BD Phe,,BD,,,BD,11413,8593,01h 50m 54.48s,-50° 12′ 22.1″,5.94,1.57,244,A1V,"δ Sct variable, Vmax = 5.9m, Vmin = 5.94m",27.725,-49.794,Phoenicis,BD Phoenicis
8566,Phoenix,HD 3750,,HD 3750,,,,3750,3137,00h 39m 51.91s,-44° 47′ 46.8″,6,1.16,303,K1IIICN...,,9.963,-43.204,Phoenicis,HD 3750 Phoenicis
8567,Phoenix,HD 221323,,HD 221323,,,,221323,116097,23h 31m 26.92s,-44° 50′ 36.7″,6.02,0.74,371,K0III,,352.858,-43.157,Phoenicis,HD 221323 Phoenicis
8568,Phoenix,HD 224022,,HD 224022,,,,224022,117880,23h 54m 38.34s,-40° 18′ 00.5″,6.03,3.8,91,F8IV,,358.658,-39.700,Phoenicis,HD 224022 Phoenicis
8569,Phoenix,HD 3303,,HD 3303,,,,3303,2789,00h 35m 33.32s,-54° 49′ 18.3″,6.04,1.59,253,K0IV,,8.888,-53.178,Phoenicis,HD 3303 Phoenicis
8570,Phoenix,θ Phe,θ,Theta,,,,222287,116737,23h 39m 27.92s,-46° 38′ 16.4″,6.07,1.42,278,A+...,,354.863,-45.362,Phoenicis,Theta Phoenicis
8571,Phoenix,HD 222803,,HD 222803,,,,222803,117075,23h 44m 01.05s,-45° 04′ 59.3″,6.08,1.76,238,G8IV,,356.004,-44.917,Phoenicis,HD 222803 Phoenicis
8572,Phoenix,ω Phe,ω,Omega,,,,6192,4829,01h 02m 01.81s,-57° 00′ 08.7″,6.12,0.86,368,G8III,,15.504,-56.998,Phoenicis,Omega Phoenicis
8573,Phoenix,HD 11332,,HD 11332,,,,11332,8552,01h 50m 20.08s,-47° 48′ 59.4″,6.14,0.25,490,K1IV,,27.583,-46.184,Phoenicis,HD 11332 Phoenicis
