USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8134,Pavo,HD 161955,,HD 161955,,,,161955,87564,17h 53m 18.22s,-65° 29′ 18.4″,6.48,0.47,519,K0/K1III,,268.325,-64.512,Pavonis,HD 161955 Pavonis
8135,Pavo,HD 175007,,HD 175007,,,,175007,93238,18h 59m 29.27s,-70° 28′ 06.1″,6.49,1.33,351,A8V,,284.871,-69.532,Pavonis,HD 175007 Pavonis
8136,Pavo,HD 192887,,HD 192887,,,,192887,100379,20h 21m 28.46s,-66° 44′ 58.9″,6.49,3.27,143,F6V,,305.367,-65.251,Pavonis,HD 192887 Pavonis
8137,Pavo,V Pav,,V,,,V,160435,86728,17h 43m 18.94s,-57° 43′ 26.3″,6.84,,1210,C+,"semiregular variable, Vmax = 6.3m, Vmin = 7.17m, P = 226.1 d",265.825,-56.276,Pavonis,V Pavonis
8138,Pavo,HD 164427,,HD 164427,,,,164427,88531,18h 04m 42.60s,-59° 12′ 34.5″,6.84,,123.9,G0+V,has a low-mass companion,271.175,-58.791,Pavonis,HD 164427 Pavonis
8139,Pavo,AR Pav,,AR,,,AR,,89886,18h 20m 27.88s,-66° 04′ 42.9″,7.4,,2300,B1,"Z And and Algol variable, Vmax = 7.40m, Vmin = 13.620m, P = 604.6 d",275.113,-65.922,Pavonis,AR Pavonis
8140,Pavo,R Pav,,R,,,R,165961,89258,18h 12m 52.95s,-63° 36′ 57.3″,7.5,,1100,M4.5e,"Mira variable, Vmax = 6.86m, Vmin = 14.0m, P = 234 d",273.217,-62.384,Pavonis,R Pavonis
8141,Pavo,HD 196050,,HD 196050,,,,196050,101806,20h 37m 51.71s,-60° 38′ 04.1″,7.6,4.2,153,G3V,has a planet (b),309.463,-59.366,Pavonis,HD 196050 Pavonis
8142,Pavo,KZ Pav,,KZ,,,KZ,199005,103542,20h 58m 40.10s,-70° 25′ 19.8″,7.71,,434,F6V,"Algol variable, Vmax = 7.71m, Vmin = 9.3m, P = 0.9498768 d",314.667,-69.578,Pavonis,KZ Pavonis
8143,Pavo,HD 175167,,HD 175167,,,,175167,93281,19h 00m 00.84s,-69° 56′ 39.3″,8,3.87,219,G5IV/V,has a planet (b),285.000,-68.056,Pavonis,HD 175167 Pavonis
8144,Pavo,HD 181433,,HD 181433,,,,181433,95467,19h 25m 09.57s,-66° 28′ 07.7″,8.38,6.24,87,K5V,"has three planets (b, c & d)",291.288,-65.531,Pavonis,HD 181433 Pavonis
8145,Pavo,HD 175607,,HD 175607,,,,175607,93373,19h 01m 05.00s,-66° 11′ 34.00″,8.6,,148,G6V,has two planets (b &c),285.271,-65.816,Pavonis,HD 175607 Pavonis
8146,Pavo,HD 190984,,HD 190984,,,,190984,99496,20h 11m 30.72s,-64° 37′ 13.7″,8.73,2.34,618,F8V,has a planet (b),302.875,-63.380,Pavonis,HD 190984 Pavonis
8147,Pavo,MW Pav,,MW,,,MW,197070,102508,20h 46m 27.75s,-71° 56′ 58.5″,8.79,,682,F3IV/V,"W UMa variable, Vmax = 8.51m, Vmin = 8.95m, P = 0.794994 d",311.613,-70.051,Pavonis,MW Pavonis
8148,Pavo,X Pav,,X,,,X,"191155 191171",99512,20h 11m 45.86s,-59° 56′ 12.8″,9.2,,2190,M6/M7III:p,semiregular variable,302.938,-58.063,Pavonis,X Pavonis
8149,Pavo,Gliese 693,,HIP 86990,,,,,86990,17h 46m 34.23s,-57° 18′ 08.6″,10.78,,19.011,M2.0,suspected variable,266.642,-56.698,Pavonis,HIP 86990 Pavonis
8150,Pavo,V347 Pav,,V347,,,V347,,,18h 44m 48.25s,-74° 18′ 34.2″,14.85,,,CV,"AM Her variable, Vmax = 14.85m, Vmin = 16.67m, P = 0.062553 d",281.200,-73.691,Pavonis,V347 Pavonis
8151,Pavo,SCR 1845-6357,, ,,,,,,18h 45m 05.42s,-63° 57′ 47.6″,17.4,,12.565,M8.5,has a planet or brown dwarf companion,281.271,-62.037,Pavonis,  Pavonis
8152,Pavo,BD Pav,,BD,,,BD,,,18h 43m 11.92s,-57° 30′ 44.9″,,,,,U Gem and W UMa variable,280.796,-56.488,Pavonis,BD Pavonis
