USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7883,Orion,HD 41076,,HD 41076,,,,41076,28686,06h 03m 24.77s,+11° 40′ 51.9″,6.09,0.25,480,A0Vs,,90.850,11.681,Orionis,HD 41076 Orionis
7884,Orion,W Ori,,W,,,W,32736,23680,05h 05m 23.71s,+01° 10′ 39.5″,6.1,−0.56,700,C,"semiregular variable, Vmax = 5.5m, Vmin = 6.9m, P = 212 d",76.346,1.178,Orionis,W Orionis
7885,Orion,HD 30870,,HD 30870,,,,30870,22597,04h 51m 43.38s,+09° 58′ 30.3″,6.11,−0.56,704,B5V,,72.929,9.975,Orionis,HD 30870 Orionis
7886,Orion,HD 33419,,HD 33419,,,,33419,24041,05h 10m 03.26s,-00° 33′ 54.7″,6.11,1.19,314,K0III,,77.513,0.565,Orionis,HD 33419 Orionis
7887,Orion,HD 37232,,HD 37232,,,,37232,26414,05h 37m 19.31s,+08° 57′ 06.8″,6.11,−1.01,867,B2IV-V,,84.329,8.952,Orionis,HD 37232 Orionis
7888,Orion,HD 43683,,HD 43683,,,,43683,29931,06h 18m 05.61s,+14° 22′ 58.3″,6.12,−0.33,637,A3V,,94.521,14.383,Orionis,HD 43683 Orionis
7889,Orion,HD 35317,,HD 35317,,,,35317,25240,05h 23m 51.33s,-00° 51′ 59.8″,6.13,2.31,189,F7V,,80.963,0.866,Orionis,HD 35317 Orionis
7890,Orion,HD 39632,,HD 39632,,,,39632,27900,05h 54m 13.35s,+10° 35′ 11.1″,6.13,−2.15,1475,G9II,,88.554,10.586,Orionis,HD 39632 Orionis
7891,Orion,HD 31764,,HD 31764,,,,31764,23161,04h 58m 59.41s,+14° 32′ 35.7″,6.14,−0.43,671,B7V,suspected variable,74.746,14.543,Orionis,HD 31764 Orionis
7892,Orion,13 Ori,,13,13,,,33021,23852,05h 07m 38.32s,+09° 28′ 21.8″,6.15,3.89,92,G1IV,,76.908,9.473,Orionis,13 Orionis
7893,Orion,HD 34180,,HD 34180,,,,34180,24493,05h 15m 18.52s,-01° 24′ 32.6″,6.15,2.84,150,F0IV,,78.825,-0.591,Orionis,HD 34180 Orionis
7894,Orion,HD 36558,,HD 36558,,,,36558,25976,05h 32m 37.97s,+00° 00′ 43.1″,6.15,−2.16,1495,K5,,83.154,0.012,Orionis,HD 36558 Orionis
7895,Orion,HD 37356,,HD 37356,,,,37356,26477,05h 37m 53.39s,-04° 48′ 50.5″,6.16,−1.52,1120,B2IV-V,suspected variable,84.471,-3.186,Orionis,HD 37356 Orionis
7896,Orion,HD 35588,,HD 35588,,,,35588,25378,05h 25m 47.02s,+00° 31′ 12.9″,6.18,−2.25,1583,B2.5V,suspected variable,81.446,0.520,Orionis,HD 35588 Orionis
7897,Orion,HD 35693,,HD 35693,,,,35693,25502,05h 27m 13.90s,+15° 15′ 27.6″,6.18,0.43,461,A1IV,,81.804,15.258,Orionis,HD 35693 Orionis
7898,Orion,CK Ori,,CK,,,CK,36217,25785,05h 30m 19.91s,+04° 12′ 17.5″,6.21,−0.02,574,K2III,not variable,82.579,4.205,Orionis,CK Orionis
7899,Orion,HD 40347,,HD 40347,,,,40347,28252,05h 58m 11.70s,-00° 59′ 38.3″,6.21,0.77,400,K0,suspected variable,89.546,0.994,Orionis,HD 40347 Orionis
7900,Orion,HD 37744,,HD 37744,,,,37744,26713,05h 40m 37.29s,-02° 49′ 30.9″,6.22,−2.34,1680,B1.5V,suspected variable,85.154,-1.175,Orionis,HD 37744 Orionis
7901,Orion,HD 40282,,HD 40282,,,,40282,28232,05h 57m 54.51s,+01° 13′ 27.5″,6.22,0.21,519,M0III,,89.475,1.224,Orionis,HD 40282 Orionis
7902,Orion,HD 36430,,HD 36430,,,,36430,25869,05h 31m 20.89s,-06° 42′ 30.2″,6.23,−2.43,1762,B2V,,82.833,-5.292,Orionis,HD 36430 Orionis
7903,Orion,HD 33555,,HD 33555,,,,33555,24130,05h 10m 57.97s,-02° 15′ 13.5″,6.24,2.82,158,G8III,,77.738,-1.746,Orionis,HD 33555 Orionis
7904,Orion,HD 35640,,HD 35640,,,,35640,25401,05h 26m 02.36s,-05° 31′ 06.6″,6.24,−0.31,667,B9.5Vn,,81.508,-4.482,Orionis,HD 35640 Orionis
7905,Orion,HD 36779,,HD 36779,,,,36779,26106,05h 34m 03.89s,-01° 02′ 08.6″,6.24,−1.66,1240,B2.5V,suspected variable,83.513,-0.964,Orionis,HD 36779 Orionis
7906,Orion,HD 37016,,HD 37016,,,,37016,26234,05h 35m 22.32s,-04° 25′ 27.6″,6.24,−1.46,1128,B2.5V,,83.842,-3.576,Orionis,HD 37016 Orionis
7907,Orion,HD 38495,,HD 38495,,,,38495,27212,05h 46m 02.86s,-04° 16′ 05.9″,6.24,0.96,371,K1III...,,86.508,-3.732,Orionis,HD 38495 Orionis
7908,Orion,HD 43821,,HD 43821,,,,43821,29982,06h 18m 40.35s,+09° 02′ 50.2″,6.24,1.11,346,K0,,94.667,9.047,Orionis,HD 43821 Orionis
7909,Orion,HD 31623,,HD 31623,,,,31623,23041,04h 57m 17.21s,-01° 04′ 01.9″,6.25,1.63,274,F2,,74.321,-0.933,Orionis,HD 31623 Orionis
7910,Orion,HD 36840,,HD 36840,,,,36840,26149,05h 34m 29.29s,-00° 00′ 44.4″,6.25,−1.63,1230,G5,,83.621,0.012,Orionis,HD 36840 Orionis
7911,Orion,HD 39927,,HD 39927,,,,39927,28019,05h 55m 35.38s,-04° 47′ 18.7″,6.28,1.32,321,A2III,,88.896,-3.212,Orionis,HD 39927 Orionis
7912,Orion,HD 30869,,HD 30869,,,,30869,22607,04h 51m 49.92s,+13° 39′ 18.7″,6.3,3.19,136,F5,,72.954,13.655,Orionis,HD 30869 Orionis
7913,Orion,HD 39685,,HD 39685,,,,39685,27902,05h 54m 15.72s,+03° 13′ 32.8″,6.3,0.16,552,K0,,88.563,3.226,Orionis,HD 39685 Orionis
7914,Orion,BL Ori,,BL,,,BL,44984,30564,06h 25m 28.18s,+14° 43′ 19.2″,6.3,−1.70,1299,C,"semiregular variable, Vmax = 5.9m, Vmin = 6.6m, P = 153 d",96.367,14.722,Orionis,BL Orionis
7915,Orion,HD 32115,,HD 32115,,,,32115,23296,05h 00m 39.82s,-02° 03′ 57.7″,6.31,2.83,162,A8IV,,75.163,-1.934,Orionis,HD 32115 Orionis
7916,Orion,V1197 Ori,,V1197,,,V1197,38099,26953,05h 43m 09.32s,-01° 36′ 47.4″,6.31,−0.28,679,K4III,"rotating ellipsoidal variable, Vmax = 6.21m, Vmin = 6.31m, P = 143 d",85.788,-0.387,Orionis,V1197 Orionis
7917,Orion,HD 43819,,V1155,,,V1155,43819,30019,06h 19m 01.85s,+17° 19′ 31.0″,6.32,−0.11,631,B9IIIsp...,"α2 CVn variable, ΔV = 0.02m, P = 15.03 d",94.754,17.325,Orionis,V1155 Orionis
7918,Orion,HD 30321,,HD 30321,,,,30321,22189,04h 46m 24.15s,-02° 57′ 15.8″,6.33,1.68,277,A2V,,71.600,-1.046,Orionis,HD 30321 Orionis
7919,Orion,HD 33946,,HD 33946,,,,33946,24377,05h 13m 47.25s,+00° 33′ 37.7″,6.33,−0.70,832,M0V,suspected variable,78.446,0.560,Orionis,HD 33946 Orionis
7920,Orion,HD 34648,,HD 34748,,,,34748,24847,05h 19m 35.28s,-01° 24′ 42.8″,6.33,−2.45,1863,B1.5Vn,,79.896,-0.588,Orionis,HD 34748 Orionis
7921,Orion,HD 35407,,HD 35407,,,,35407,25288,05h 24m 36.10s,+02° 21′ 11.4″,6.33,−1.55,1226,B4IVn,,81.150,2.353,Orionis,HD 35407 Orionis
7922,Orion,HD 36285,,HD 36285,,,,36285,25786,05h 30m 20.75s,-07° 26′ 05.3″,6.33,−1.53,1216,B2IV-V,,82.583,-6.565,Orionis,HD 36285 Orionis
7923,Orion,HD 31739,,HD 31739,,,,31739,23092,04h 58m 10.90s,-02° 12′ 46.0″,6.34,0.62,454,A2V,,74.542,-1.787,Orionis,HD 31739 Orionis
7924,Orion,V1649 Ori,,V1649,,,V1649,35242,25205,05h 23m 31.08s,+05° 19′ 23.0″,6.34,1.96,245,A2V,δ Sct variable,80.879,5.323,Orionis,V1649 Orionis
7925,Orion,HD 35909,,HD 35909,,,,35909,25638,05h 28m 34.77s,+13° 40′ 44.5″,6.35,1.38,322,A4V,,82.142,13.679,Orionis,HD 35909 Orionis
7926,Orion,HD 44867,,HD 44867,,,,44867,30517,06h 24m 52.76s,+16° 03′ 26.0″,6.35,0.99,385,G9III,,96.217,16.057,Orionis,HD 44867 Orionis
7927,Orion,HD 35775,,HD 35775,,,,35775,25505,05h 27m 15.40s,+02° 20′ 28.3″,6.36,0.78,425,K0,,81.813,2.341,Orionis,HD 35775 Orionis
7928,Orion,HD 42351,,HD 42351,,,,42351,29326,06h 11m 01.77s,+18° 07′ 49.7″,6.37,−3.18,2650,K1II,suspected variable,92.754,18.130,Orionis,HD 42351 Orionis
7929,Orion,HD 43358,,HD 43358,,,,43358,29746,06h 15m 53.98s,+01° 10′ 08.4″,6.37,1.53,303,F5IV:,,93.971,1.169,Orionis,HD 43358 Orionis
7930,Orion,HD 36058,,HD 36058,,,,36058,25667,05h 28m 56.91s,-03° 18′ 26.7″,6.39,−0.45,762,A0Vn,,82.233,-2.693,Orionis,HD 36058 Orionis
7931,Orion,θ2 Ori B,θ2,Theta 2,43,,,37042,,05h 35m 26.40s,-05° 25′ 00.7″,6.38,,1895,B2-B5,component of the θ2 Ori system; suspected variable,83.858,-4.583,Orionis,Theta 2 Orionis
7932,Orion,HD 43335,,HD 43335,,,,43335,29798,06h 16m 23.79s,+17° 10′ 53.9″,6.39,−0.35,728,K5II,,94.096,17.181,Orionis,HD 43335 Orionis
7933,Orion,HD 34880,,HD 34880,,,,34880,24925,05h 20m 26.41s,-05° 22′ 03.1″,6.4,−0.19,679,B8III,,80.108,-4.633,Orionis,HD 34880 Orionis
7934,Orion,V1377 Ori,,V1377,,,V1377,37055,26263,05h 35m 35.90s,-03° 15′ 10.2″,6.4,−3.12,2608,B3IV,slowly pulsating B star,83.896,-2.747,Orionis,V1377 Orionis
7935,Orion,HD 35656,,HD 35656,,,,35656,25453,05h 26m 38.82s,+06° 52′ 07.5″,6.41,1.55,305,A0Vn,,81.658,6.869,Orionis,HD 35656 Orionis
7936,Orion,HD 35912,,HD 35912,,,,35912,25582,05h 28m 01.47s,+01° 17′ 53.7″,6.41,−1.35,1160,B2V,,82.004,1.298,Orionis,HD 35912 Orionis
7937,Orion,HD 37904,,HD 37904,,,,37904,26820,05h 41m 40.31s,-02° 53′ 47.5″,6.41,1.8,273,A9IV-V,suspected variable,85.417,-1.104,Orionis,HD 37904 Orionis
7938,Orion,HD 31423,,HD 31423,,,,31423,22938,04h 56m 09.02s,+07° 54′ 17.3″,6.42,2.57,192,F5,,74.038,7.905,Orionis,HD 31423 Orionis
7939,Orion,HD 34317,,HD 34317,,,,34317,24607,05h 16m 41.05s,+01° 56′ 50.4″,6.42,0.07,608,A0V,"variable star, ΔV = 0.008m, P = 1.75 d",79.171,1.947,Orionis,HD 34317 Orionis
7940,Orion,HD 34878,,HD 34878,,,,34878,24960,05h 20m 43.74s,+02° 32′ 41.0″,6.43,0.91,415,G8IV,,80.179,2.545,Orionis,HD 34878 Orionis
7941,Orion,V1357 Ori,,V1357,,,V1357,42807,29525,06h 13m 12.46s,+10° 37′ 40.3″,6.44,5.15,59,G8V,"RS CVn variable, Vmax = 6.44m, Vmin = 6.49m",93.300,10.628,Orionis,V1357 Orionis
7942,Orion,HD 35575,,HD 35575,,,,35575,25368,05h 25m 36.50s,-01° 29′ 28.7″,6.44,−0.49,791,B3V,,81.400,-0.509,Orionis,HD 35575 Orionis
7943,Orion,HD 32273,,HD 32273,,,,32273,23419,05h 02m 00.03s,+01° 36′ 31.8″,6.45,0.49,508,B8V,suspected variable,75.500,1.609,Orionis,HD 32273 Orionis
7944,Orion,HD 36814,,HD 36814,,,,36814,26104,05h 34m 02.48s,-07° 01′ 25.1″,6.45,0,637,K0,,83.508,-6.976,Orionis,HD 36814 Orionis
7945,Orion,V1389 Ori,,V1389,,,V1389,42787,29509,06h 12m 59.57s,+06° 00′ 58.6″,6.45,−0.24,709,M...,semiregular variable,93.246,6.016,Orionis,V1389 Orionis
