USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
6499,Libra,HD 139461,,HD 139461,,,,139461,76603,15h 38m 40.07s,-08° 47′ 29.1″,6.45,4.47,81,F6V,,234.667,-7.209,Librae,HD 139461 Librae
6500,Libra,30 Lib,,30,30,,,136801,75294,15h 23m 01.78s,-15° 08′ 02.7″,6.46,−0.43,780,K4III,suspected variable,230.754,-14.866,Librae,30 Librae
6501,Libra,HD 134946,,HD 134946,,,,134946,74490,15h 13m 17.43s,-24° 00′ 29.8″,6.47,0.96,412,B8III,,228.321,-23.992,Librae,HD 134946 Librae
6502,Libra,HD 126251,,HD 126251,,,,126251,70452,14h 24m 40.90s,-11° 40′ 10.7″,6.49,1.72,293,F4III,,216.167,-10.331,Librae,HD 126251 Librae
6503,Libra,HD 126363,,HD 126363,,,,126363,70501,14h 25m 17.63s,-13° 21′ 11.4″,6.49,0.48,520,K2III,,216.321,-12.647,Librae,HD 126363 Librae
6504,Libra,HD 127964,,HD 127964,,,,127964,71295,14h 34m 50.72s,-20° 26′ 21.8″,6.49,0.12,613,A3V,,218.708,-19.561,Librae,HD 127964 Librae
6505,Libra,HD 134758,,HD 134758,,,,134758,74391,15h 12m 12.04s,-19° 06′ 23.1″,6.49,0.33,555,K4III,,228.050,-18.894,Librae,HD 134758 Librae
6506,Libra,HD 140722,,HD 140722,,,,140722,77235,15h 46m 12.89s,-28° 03′ 41.1″,6.49,2.33,222,F0V,,236.550,-27.939,Librae,HD 140722 Librae
6507,Libra,HD 136646,,HD 136646,,,,136646,75272,15h 22m 45.19s,-29° 20′ 30.9″,6.5,0.83,443,K0III,,230.688,-28.658,Librae,HD 136646 Librae
6508,Libra,HD 133112,,HD 133112,,,,133112,73608,15h 02m 44.90s,-03° 01′ 53.00″,6.6,,323,A6IV-V,"WASP-189, has a planets (b)",225.683,-2.983,Librae,HD 133112 Librae
6509,Libra,17 Lib,,17,17,,,132230,73249,14h 58m 13.42s,-11° 09′ 17.1″,6.61,1.3,376,A1V,,224.554,-10.845,Librae,17 Librae
6510,Libra,33 Lib,,33,33,,GZ,137949,75848,15h 29m 34.78s,-17° 26′ 27.4″,6.69,1.94,291,Ap,"rapidly oscillating Ap star, Vmax = 6.66m, Vmin = 6.71m, P = 4.85 d",232.392,-16.559,Librae,33 Librae
6511,Libra,HD 141569,,HD 141569,,,,141569,77542,15h 49m 57.75s,-03° 55′ 16.3″,7.12,,379,A0Ve,has a protoplanetary disk,237.488,-2.079,Librae,HD 141569 Librae
6512,Libra,3 Lib,,3,3,,,128756,71652,14h 39m 22.01s,-25° 01′ 43.0″,7.2,,663,K0III,,219.842,-24.971,Librae,3 Librae
6513,Libra,HD 140283,,HD 140283,,,,140283,76976,15h 43m 03.10s,-10° 56′ 00.6″,7.21,,190,sdF3,one of the oldest stars known; suspected variable,235.763,-9.067,Librae,HD 140283 Librae
6514,Libra,FY Lib,,FY,,,FY,132112,73213,14h 57m 46.55s,-12° 26′ 15.3″,7.23,,1310,M5III,"semiregular variable, Vmax = 6.5m, Vmin = 7.78m, P = 179.7 d",224.442,-11.563,Librae,FY Librae
6515,Libra,KU Lib,,KU,,,KU,128987,71743,14h 40m 31.11s,-16° 12′ 33.4″,7.23,,77,G8V,BY Dra variable; member of the α Lib system,220.129,-15.791,Librae,KU Librae
6516,Libra,ES Lib,,ES,,,ES,135681,74765,15h 16m 48.61s,-13° 02′ 21.1″,7.25,,378,A3III,"β Lyr variable, Vmax = 7.1m, Vmin = 7.57m, P = 0.88 d",229.200,-12.961,Librae,ES Librae
6517,Libra,HD 141937,,HD 141937,,,,141937,77740,15h 52m 17.55s,-18° 26′ 09.8″,7.25,4.63,109,G2/G3V,has a planet (b),238.071,-17.564,Librae,HD 141937 Librae
6518,Libra,HD 134796,,HD 134796,,,,134796,74401,15h 12m 20.95s,-16° 24′ 39.86″,7.28,7.26,,B9,,228.083,-15.598,Librae,HD 134796 Librae
6519,Libra,HD 136905,,GX,,,GX,136905,75325,15h 23m 26.06s,-06° 36′ 37.8″,7.31,,378,K0,"RS CVn variable, ΔV = 0.08m, P = 11.13 d",230.858,-5.390,Librae,GX Librae
6520,Libra,HD 134214,,HI,,,HI,134214,74145,15h 09m 02.41s,-13° 59′ 58.7″,7.48,,335,Ap...,"rapidly oscillating Ap star, ΔV = 0.007m",227.258,-12.001,Librae,HI Librae
6521,Libra,HM Lib,,HM,,,HM,137613,75694,15h 27m 48.32s,-25° 10′ 10.1″,7.54,,1940,C,"PV Tel variable, Vmax = 7.42m, Vmin = 7.63m",231.950,-24.831,Librae,HM Librae
6522,Libra,HD 134701,,HD 134701,,,,134701,,15h 11m 51.55s,-16° 36′ 40.16″,7.7,8.2,,F8,,227.963,-15.400,Librae,HD 134701 Librae
6523,Libra,HD 133803,,HD 133803,,,,133803,73990,15h 07m 15.00s,-29° 30′ 16.00″,8.12,,408,A9V,has two planets (b & c),226.813,-28.498,Librae,HD 133803 Librae
6524,Libra,HD 133131 A,,HD 133131,,,,133131,73674,15h 03m 35.80s,-27° 50′ 28.00″,8.4,,,G2V,has two planets (b & c),225.896,-26.164,Librae,HD 133131 Librae
6525,Libra,HD 133131 B,,HD 133131,,,,133131,73674,15h 03m 35.80s,-27° 50′ 28.00″,8.42,,,G2,has a planet (b),225.896,-26.164,Librae,HD 133131 Librae
6526,Libra,HD 128598,,HD 128598,,,,128598,71567,14h 38m 11.78s,-14° 57′ 17.2″,8.76,,3080,K1IV/V,used to discover Uranus's rings,219.546,-13.045,Librae,HD 128598 Librae
6527,Libra,UZ Lib,,UZ,,,UZ,,76086,15h 32m 23.21s,-08° 32′ 00.9″,9.12,,525,K0III,"RS CVn variable, Vmax = 8.85m, Vmin = 9.62m, P = 4.77 d",233.096,-7.467,Librae,UZ Librae
6528,Libra,HD 134440,,HD 134440,,,,134440,74234,15h 10m 12.97s,-16° 27′ 47.5″,9.43,,93,K2V,peculiar metal abundance; suspected variable,227.550,-15.537,Librae,HD 134440 Librae
6529,Libra,EH Lib,,EH,,,EH,,73315,14h 58m 55.92s,-00° 56′ 53.1″,9.83,,581,A5,"δ Sct variable, Vmax = 9.35m, Vmin = 10.08m, P = 0.09 d",224.729,0.948,Librae,EH Librae
6530,Libra,VZ Lib,,VZ,,,VZ,,76050,15h 31m 51.76s,-15° 41′ 10.2″,10.27,,667,F5,"W UMa variable, Vmax = 10.13m, Vmin = 10.63m, P = 0.36 d",232.963,-14.314,Librae,VZ Librae
6531,Libra,Gliese 581,,HO,,,HO,,74995,15h 19m 26.82s,-07° 43′ 20.2″,10.55,11.57,20,M3,"BY Dra variable, Vmax = 10.56m, Vmin = 10.58m; has 3 planets (b, c, e)",229.858,-6.278,Librae,HO Librae
6532,Libra,WASP-109,,W-109,,,,,,15h 28m 13.00s,-16° 24′ 39.00″,11.4,,1076,F4,has a transiting planets (b),232.054,-15.598,Librae,W-109 Librae
6533,Libra,HE 1523-0901,, ,,,,,,15h 26m 01.07s,-09° 11′ 38.9″,11.5,,,,one of the oldest stars known,231.504,-8.806,Librae,  Librae
6534,Libra,HP Lib,,HP,,,HP,,,15h 35m 53.08s,-14° 13′ 12.2″,13.65,,,Bpec,"AM CVn star and V777 Her variable, Vmax = 13.65m, Vmin = 13.8m, P = 0.013 d",233.971,-13.780,Librae,HP Librae
6535,Libra,2MASS 1507-1627,, ,,,,,,15h 07m 47.69s,-16° 27′ 38.6″,22.14,,23.9,L5.5,brown dwarf,226.946,-15.539,Librae,  Librae
6536,Libra,GW Lib,,GW,,,GW,,,15h 19m 55.35s,-25° 00′ 24.5″,,,,,WZ Sge variable,229.979,-24.993,Librae,GW Librae
6537,Libra,WISE 1541-2250,, ,,,,,,15h 41m 51.66s,-22° 50′ 25.0″,,,18.6,Y0,brown dwarf,235.463,-21.160,Librae,  Librae
