USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7691,Ophiuchus,147 G. Oph,,147 G,,147,,158463,85622,17h 29m 47.37s,-05° 55′ 09.6″,6.36,2.07,235,K0III,,262.446,-4.081,Ophiuchi,147 G Ophiuchi
7692,Ophiuchus,V2126 Oph,,V2126,,188,V2126,164258,88148,18h 00m 15.66s,+00° 37′ 46.2″,6.36,0.94,395,A3spe...,α² CVn variable,270.063,0.629,Ophiuchi,V2126 Ophiuchi
7693,Ophiuchus,192 G. Oph,,192 G,,192,,164432,88213,18h 00m 52.86s,+06° 16′ 05.9″,6.36,−1.96,1502,B2IV,,270.217,6.268,Ophiuchi,192 G Ophiuchi
7694,Ophiuchus,144 G. Oph,,144 G,,144,,158170,85474,17h 28m 02.39s,-08° 12′ 29.0″,6.37,1.57,297,F5IV,,262.008,-7.792,Ophiuchi,144 G Ophiuchi
7695,Ophiuchus,83 G. Oph,,83 G,,83,,154610,83677,17h 06m 09.64s,+09° 44′ 01.9″,6.38,0.04,604,K5,,256.538,9.734,Ophiuchi,83 G Ophiuchi
7696,Ophiuchus,,,HD 154619,,,,154619,83688,17h 06m 13.03s,+10° 27′ 13.9″,6.38,1.04,381,G8III-IV,,256.554,10.454,Ophiuchi,HD 154619 Ophiuchi
7697,Ophiuchus,3 G. Oph,,3 G,,3,,144390,78870,16h 05m 59.83s,-06° 08′ 23.1″,6.39,1.25,347,K0,,241.496,-5.860,Ophiuchi,3 G Ophiuchi
7698,Ophiuchus,42 G. Oph,,42 G,,42,,150493,81691,16h 41m 16.74s,+01° 14′ 43.7″,6.4,−0.46,767,K0,,250.317,1.245,Ophiuchi,42 G Ophiuchi
7699,Ophiuchus,X Oph,,X,,,X,172171,91389,18h 38m 21.00s,+08° 50′ 02.0″,6.4,,,K0,Mira variable,279.588,8.834,Ophiuchi,X Ophiuchi
7700,Ophiuchus,163 G. Oph,,163 G,,163,,160839,86725,17h 43m 17.71s,-27° 53′ 02.3″,6.4,−3.37,2937,F0III/IV,,265.821,-26.116,Ophiuchi,163 G Ophiuchi
7701,Ophiuchus,136 G. Oph,,136 G,,136,,157864,85391,17h 26m 55.30s,-25° 56′ 36.2″,6.42,0.86,423,B9.5/A0V,,261.729,-24.057,Ophiuchi,136 G Ophiuchi
7702,Ophiuchus,V2114 Oph,,V2114,,145,V2114,158228,85450,17h 27m 44.07s,+08° 26′ 31.7″,6.42,−0.59,823,M4III,,261.933,8.442,Ophiuchi,V2114 Ophiuchi
7703,Ophiuchus,,,HD 159082,,,,159082,85826,17h 32m 14.88s,+11° 55′ 48.0″,6.42,0.51,495,B9.5V,,263.058,11.930,Ophiuchi,HD 159082 Ophiuchi
7704,Ophiuchus,V2393 Oph,,V2393,,(50 Cau),V2393,171247,90971,18h 33m 23.30s,+08° 16′ 05.8″,6.42,−2.01,1583,B8IIIp SiSr:,50 G. Ser Cau in Ophiuchus; α² CVn variable,278.346,8.268,Ophiuchi,V2393 Ophiuchi
7705,Ophiuchus,123 G. Oph,,123 G,,123,,156860,84780,17h 19m 46.49s,+02° 08′ 22.1″,6.43,0.11,599,M5III,,259.942,2.139,Ophiuchi,123 G Ophiuchi
7706,Ophiuchus,205 G. Oph,,205 G,,205,,167162,89347,18h 13m 52.22s,+02° 23′ 36.6″,6.43,−1.35,1173,K2,,273.467,2.393,Ophiuchi,205 G Ophiuchi
7707,Ophiuchus,31 G. Oph,,31 G,,31,,150052,81499,16h 38m 47.73s,-08° 37′ 06.9″,6.44,−0.72,881,K5,,249.696,-7.382,Ophiuchi,31 G Ophiuchi
7708,Ophiuchus,138 G. Oph,,138 G,,138,,157856,85307,17h 25m 57.84s,-01° 39′ 06.9″,6.44,2.49,201,F3V,,261.488,-0.348,Ophiuchi,138 G Ophiuchi
7709,Ophiuchus,174 G. Oph,,174 G,,174,,162113,87224,17h 49m 19.05s,+01° 57′ 40.4″,6.44,1.34,342,K0III,,267.329,1.961,Ophiuchi,174 G Ophiuchi
7710,Ophiuchus,,,HD 148531,,,,148531,80708,16h 28m 42.35s,+00° 03′ 18.3″,6.46,1.65,299,K5,,247.175,0.055,Ophiuchi,HD 148531 Ophiuchi
7711,Ophiuchus,23 G. Oph,,23 G,,23,,148743,80840,16h 30m 30.02s,-07° 30′ 52.0″,6.46,−2.34,1874,A7Ib,,247.625,-6.486,Ophiuchi,23 G Ophiuchi
7712,Ophiuchus,38 G. Oph,,38 G,,38,,150381,81663,16h 40m 56.42s,-08° 18′ 34.7″,6.47,0.54,499,K0,,250.233,-7.691,Ophiuchi,38 G Ophiuchi
7713,Ophiuchus,,,HD 158716,,,,158716,85666,17h 30m 22.65s,+11° 55′ 26.3″,6.47,1.59,309,A1V,,262.592,11.924,Ophiuchi,HD 158716 Ophiuchi
7714,Ophiuchus,52 Oph,,52,52,154,,159376,86060,17h 35m 18.50s,-22° 02′ 37.7″,6.47,−0.69,883,Ap Si,,263.825,-21.956,Ophiuchi,52 Ophiuchi
7715,Ophiuchus,64 G. Oph,,64 G,,64,,153229,83090,16h 58m 41.56s,-14° 52′ 10.6″,6.48,3.06,158,F3IV/V,,254.671,-13.131,Ophiuchi,64 G Ophiuchi
7716,Ophiuchus,,,HD 171505,,,,171505,91090,18h 34m 47.49s,+10° 53′ 31.2″,6.48,0.03,635,A1V,,278.696,10.892,Ophiuchi,HD 171505 Ophiuchi
7717,Ophiuchus,20 G. Oph,,20 G,,20,,148515,80719,16h 28m 48.99s,-08° 07′ 43.2″,6.49,3.16,151,F2V,,247.200,-7.871,Ophiuchi,20 G Ophiuchi
7718,Ophiuchus,HD 156846,,121 G,,121,,156846,84856,17h 20m 34.31s,-19° 20′ 01.5″,6.51,3.06,160,G1V,has a planet (b),260.142,-18.666,Ophiuchi,121 G Ophiuchi
7719,Ophiuchus,ο Oph,ο,Omicron,39,113,,156350,84625,17h 18m 00.64s,-24° 17′ 02.7″,6.59,0.75,481,G8/K0II,,259.500,-23.716,Ophiuchi,Omicron Ophiuchi
7720,Ophiuchus,29 Sco,,29,-29,,,155685,84314,17h 14m 14.25s,-26° 59′ 03.9″,6.65,1.8,304,F2/F3V,,258.558,-25.016,Ophiuchi,29 Ophiuchi
7721,Ophiuchus,HD 154088,,73 G,,73,,154088,83541,17h 04m 28.00s,-28° 34′ 58.00″,6.73,5.47,58,K0V,has a planet (b),256.117,-27.431,Ophiuchi,73 G Ophiuchi
7722,Ophiuchus,HD 155233,,HD 155233,,,,155233,84056,17h 11m 04.00s,-20° 39′ 16.00″,6.8,,245,K1III,has a planet (b),257.767,-19.348,Ophiuchi,HD 155233 Ophiuchi
7723,Ophiuchus,38 Oph,,38,38,,,156252,84605,17h 17m 39.53s,-26° 37′ 44.5″,6.81,1.17,438,B9.5V,,259.413,-25.371,Ophiuchi,38 Ophiuchi
7724,Ophiuchus,HD 148427,,HD 148427,,,,148427,80687,16h 28m 28.15s,-13° 23′ 58.7″,6.9,3.04,193,K0IV,"Timir[5], has a planet (b)",247.117,-12.601,Ophiuchi,HD 148427 Ophiuchi
7725,Ophiuchus,18 Oph,,18,18,47,,151659,,16h 49m 44.40s,-24° 38′ 24.0″,7.1,,,A1m...,,252.433,-23.360,Ophiuchi,18 Ophiuchi
7726,Ophiuchus,HD 150433,,HD 150433,,,,150433,81681,16h 41m 08.00s,-02° 51′ 26.00″,7.22,,97,G0,has a planet (b),250.283,-1.148,Ophiuchi,HD 150433 Ophiuchi
7727,Ophiuchus,Gl 673,,HD 157881,,,,157881,85295,17h 25m 45.23s,+02° 06′ 41.1″,7.54,8.1,25,K5,nearby; high proper motion star,261.438,2.111,Ophiuchi,HD 157881 Ophiuchi
7728,Ophiuchus,HD 157172,,HD 157172,,,,157172,85017,17h 22m 35.00s,-19° 36′ 58.00″,7.86,,104,G8.5V,has a planet (b),260.646,-18.398,Ophiuchi,HD 157172 Ophiuchi
7729,Ophiuchus,HD 149143,,HD 149143,,,,149143,81022,16h 32m 51.05s,+02° 05′ 05.4″,7.9,3.89,207,G0,"Rosalíadecastro[4], has a planet (b)",248.213,2.085,Ophiuchi,HD 149143 Ophiuchi
7730,Ophiuchus,HD 170469,,HD 170469,,,,170469,90593,18h 29m 10.98s,+11° 41′ 43.8″,8.21,4.15,212,G5IV,has a planet (b),277.292,11.695,Ophiuchi,HD 170469 Ophiuchi
7731,Ophiuchus,HD 164509,,HD 164509,,,,164509,88268,18h 01m 31.00s,+00° 06′ 16.00″,8.24,,170,G5V,has a planet (b),270.379,0.102,Ophiuchi,HD 164509 Ophiuchi
7732,Ophiuchus,HD 171028,,HD 171028,,,,171028,,18h 32m 15.49s,+06° 56′ 44.7″,8.31,,294,G0V,has a planet (b),278.063,6.946,Ophiuchi,HD 171028 Ophiuchi
7733,Ophiuchus,HD 152581,,HD 152581,,,,152581,82651,16h 53m 44.00s,+11° 58′ 25.00″,8.54,,607,K0,"Mahsati[6], has a planet (b)",253.433,11.968,Ophiuchi,HD 152581 Ophiuchi
7734,Ophiuchus,HD 159243,,HD 159243,,,,159243,85911,17h 33m 22.00s,+05° 42′ 03.00″,8.65,,226,G0V,has two planets (b & c),263.342,5.701,Ophiuchi,HD 159243 Ophiuchi
7735,Ophiuchus,Barnard's Star,,HIP 87937,,,,,87937,17h 57m 48.50s,+04° 41′ 36.2″,9.54,13.24,5.94,M4Ve,2nd nearest star system; V2500 Oph,269.450,4.693,Ophiuchi,HIP 87937 Ophiuchi
7736,Ophiuchus,Wolf 1061,,V2306,,,V2306,,80824,16h 30m 18.06s,-12° 39′ 45.3″,10.12,11.97,13.91,M3.5,30th nearest star system; V2306 Oph,247.575,-11.338,Ophiuchi,V2306 Ophiuchi
7737,Ophiuchus,HAT-P-57,, ,,,,,,18h 48m 58.00s,+10° 35′ 50.00″,10.47,,988,,has a transiting planet (b),282.242,10.583,Ophiuchi,  Ophiuchi
7738,Ophiuchus,WASP-163,,W-163,,,,,,17h 06m 09.00s,-10° 24′ 47.00″,12.54,,,G8,has a transiting planet (b),256.538,-9.598,Ophiuchi,W-163 Ophiuchi
7739,Ophiuchus,COROT-6,, ,,,,,,18h 44m 17.42s,+06° 39′ 48.0″,13.9,,,F5V,has a transiting planet (b),281.071,6.663,Ophiuchi,  Ophiuchi
7740,Ophiuchus,GJ 1214,, ,,,,,,17h 15m 18.94s,+04° 57′ 49.7″,14.67,14.1,42,M4.5,has a transiting super-Earth planet (b),258.825,4.964,Ophiuchi,  Ophiuchi
7741,Ophiuchus,COROT-25,, ,,,,,,18h 42m 31.00s,+06° 30′ 50.00″,15,,3262,G0V,has a transiting planet (b),280.629,6.500,Ophiuchi,  Ophiuchi
7742,Ophiuchus,COROT-29,, ,,,,,,18h 35m 37.00s,+06° 28′ 47.00″,15.35,,2495,KOV,has a transiting planet (b),278.904,6.469,Ophiuchi,  Ophiuchi
7743,Ophiuchus,COROT-26,, ,,,,,,18h 39m 00.00s,+06° 58′ 12.00″,15.76,,5447,G8IV,has a transiting planet (b),279.750,6.967,Ophiuchi,  Ophiuchi
7744,Ophiuchus,SN 1604,, ,,,,,,17h 30m 35.98s,-21° 28′ 56.2″,,,,S,Kepler's star; supernova,262.646,-20.518,Ophiuchi,  Ophiuchi
