USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
10833,Ursa Major,,,HD 90508,,,,90508,51248,10h 28m 03.81s,+48° 47′ 13.4″,6.42,4.56,77,G1V,,157.013,48.787,Ursae Majoris,HD 90508 Ursae Majoris
10834,Ursa Major,,,HD 93551,,,,93551,52929,10h 49m 28.82s,+63° 48′ 36.0″,6.42,−0.69,862,K0,,162.367,63.810,Ursae Majoris,HD 93551 Ursae Majoris
10835,Ursa Major,Groombridge 1830,,HD 103095,,,,103095,57939,11h 52m 55.82s,+37° 43′ 58.1″,6.42,6.61,30,G8VIp,Argelander's Star,178.229,37.733,Ursae Majoris,HD 103095 Ursae Majoris
10836,Ursa Major,,,HD 103928,,,,103928,58369,11h 58m 07.25s,+32° 16′ 26.6″,6.42,3.04,155,A9V,,179.529,32.274,Ursae Majoris,HD 103928 Ursae Majoris
10837,Ursa Major,56 Cam,,56,-56,,,68457,40474,08h 15m 50.52s,+60° 22′ 50.1″,6.43,0.5,499,A7Vm,,123.958,60.381,Ursae Majoris,56 Ursae Majoris
10838,Ursa Major,,,HD 98673,,,,98673,55485,11h 21m 49.35s,+57° 04′ 29.4″,6.43,1.96,255,A7Vn,,170.454,57.075,Ursae Majoris,HD 98673 Ursae Majoris
10839,Ursa Major,,,HD 77692,,,,77692,44717,09h 06m 43.16s,+59° 20′ 40.4″,6.44,−1.26,1132,A2V,,136.679,59.344,Ursae Majoris,HD 77692 Ursae Majoris
10840,Ursa Major,,,HD 94084,,,,94084,53157,10h 52m 32.11s,+52° 30′ 13.4″,6.44,1.51,315,K2III,,163.133,52.504,Ursae Majoris,HD 94084 Ursae Majoris
10841,Ursa Major,,,HD 95572,,,,95572,54038,11h 03m 27.37s,+70° 01′ 51.0″,6.44,−0.32,734,K0,,165.863,70.031,Ursae Majoris,HD 95572 Ursae Majoris
10842,Ursa Major,,,HD 89389,,,,89389,50606,10h 20m 14.88s,+53° 46′ 45.4″,6.45,4.02,100,F9V,,155.058,53.779,Ursae Majoris,HD 89389 Ursae Majoris
10843,Ursa Major,,,HD 120874,,,,120874,67548,13h 50m 27.77s,+58° 32′ 21.9″,6.45,1.87,269,A3V,,207.613,58.539,Ursae Majoris,HD 120874 Ursae Majoris
