USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8487,Perseus,V440 Per,,V440,,,V440,14662,11174,02h 23m 51.75s,+55° 21′ 53.5″,6.29,−2.66,2012,F7Ib,δ Cep variable,35.963,55.365,Persei,V440 Persei
8488,Perseus,,,HD 21620,,,,21620,16424,03h 31m 29.35s,+49° 12′ 35.2″,6.29,0.51,468,A0Vn,,52.871,49.210,Persei,HD 21620 Persei
8489,Perseus,,,HD 16780,,,,16780,12690,02h 43m 01.85s,+48° 15′ 54.9″,6.3,−1.84,1387,G5,,40.754,48.265,Persei,HD 16780 Persei
8490,Perseus,,,HD 20193,,,,20193,15191,03h 15m 47.15s,+32° 51′ 24.0″,6.3,2.34,202,F4Vwvar,,48.946,32.857,Persei,HD 20193 Persei
8491,Perseus,,,HD 13137,,,,13137,10115,02h 10m 07.73s,+53° 50′ 35.5″,6.31,0.02,590,G8III,,32.529,53.843,Persei,HD 13137 Persei
8492,Perseus,,,HD 26702,,,,26702,19810,04h 14m 52.07s,+37° 32′ 33.6″,6.31,0.76,419,G5,,63.717,37.543,Persei,HD 26702 Persei
8493,Perseus,,,HD 19735,,,,19735,14914,03h 12m 26.36s,+47° 43′ 33.9″,6.32,0.38,502,K5III,,48.108,47.726,Persei,HD 19735 Persei
8494,Perseus,,,HD 24843,,,,24843,18565,03h 58m 29.13s,+38° 50′ 25.3″,6.32,0.79,416,K1III:,,59.621,38.840,Persei,HD 24843 Persei
8495,Perseus,,,HD 19268,,,,19268,14566,03h 08m 03.83s,+52° 12′ 48.8″,6.33,−0.31,694,B5V,,47.013,52.213,Persei,HD 19268 Persei
8496,Perseus,,,HD 10110,,,,10110,7786,01h 40m 13.12s,+53° 52′ 05.8″,6.35,−0.03,616,K5III,,25.054,53.868,Persei,HD 10110 Persei
8497,Perseus,,,HD 17743,,,,17743,13424,02h 52m 52.03s,+52° 59′ 50.6″,6.35,−1.10,1009,B8III,,43.217,52.997,Persei,HD 17743 Persei
8498,Perseus,,,HD 28591,,,,28591,21144,04h 31m 56.94s,+36° 44′ 34.3″,6.35,0.99,385,G5,,67.983,36.743,Persei,HD 28591 Persei
8499,Perseus,5 Per,,5,5,,,13267,10227,02h 11m 29.19s,+57° 38′ 44.0″,6.38,−3.08,2547,B5Ia,,32.871,57.646,Persei,5 Persei
8500,Perseus,V521 Per,,V521,,,V521,19279,14544,03h 07m 47.34s,+47° 18′ 31.3″,6.38,1.99,246,A3Vnn,δ Sct variable,46.946,47.309,Persei,V521 Persei
8501,Perseus,,,HD 25152,,,,25152,18769,04h 01m 14.84s,+36° 59′ 22.1″,6.39,1.1,373,A0V,,60.308,36.989,Persei,HD 25152 Persei
8502,Perseus,,,HD 14433,,,,14433,11020,02h 21m 55.44s,+57° 14′ 34.5″,6.4,−3.37,2937,A1Ia,,35.479,57.243,Persei,HD 14433 Persei
8503,Perseus,,,HD 21661,,,,21661,16447,03h 31m 49.04s,+49° 24′ 03.9″,6.41,−2.68,2145,B9III,,52.954,49.401,Persei,HD 21661 Persei
