USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
2021,Carina,HD 91942,r,R,,,,91942,51849,10h 35m 35.31s,-57° 33′ 27.5″,4.45,−3.68,1376,K3/K4II,suspected variable,158.896,-56.443,Carinae,R Carinae
2022,Carina,η Car,η,Eta,,,,93308,,10h 45m 03.60s,-59° 41′ 03.0″,4.47,,7500,LBV,"Foramen, Tseen She; in Trumpler 16; binary star; luminous blue variable, Vmax = −0.8m, Vmin = 7.9m; surrounded by the Homunculus Nebula; one of the most luminous and most massive stars known.",161.263,-58.316,Carinae,Eta Carinae
2023,Carina,HR 3643,G,G,,,,78791,44599,09h 05m 08.83s,-72° 36′ 09.7″,4.47,−1.25,454,F6II-III,,136.283,-71.398,Carinae,G Carinae
2024,Carina,V344 Car,f,F,,,V344,75311,43105,08h 46m 42.56s,-56° 46′ 11.3″,4.5,−1.62,546,B3Vne,"γ Cas variable, Vmax = 4.40m, Vmin = 4.51m",131.675,-55.230,Carinae,F Carinae
2025,Carina,HD 83944,m,M,,,,83944,47391,09h 39m 21.04s,-61° 19′ 41.2″,4.51,0.33,224,B9V,suspected variable,144.838,-60.672,Carinae,M Carinae
2026,Carina,V520 Car,w,W,,,V520,93070,52468,10h 43m 32.31s,-60° 33′ 59.9″,4.58,−2.99,1065,K3Ib,"irregular variable, Vmax = 4.50m, Vmin = 4.59m",160.883,-59.434,Carinae,W Carinae
2027,Carina,V533 Car,y,Y,,,V533,97534,54751,11h 12m 36.02s,-60° 19′ 03.5″,4.59,−8.34,12538,A6Ia,α Cyg variable,168.150,-59.683,Carinae,Y Carinae
2028,Carina,HD 96566,z1,Z1,,,,96566,54301,11h 06m 32.47s,-62° 25′ 26.9″,4.62,−0.65,370,G8III,,166.633,-61.576,Carinae,Z1 Carinae
2029,Carina,V399 Car,P,P,,,V399,90772,51192,10h 27m 24.48s,-57° 38′ 19.7″,4.65,,7528,A6Ia,"semiregular variable, Vmax = 4.63m, Vmin = 4.72m, P = 88.3 d",156.850,-56.361,Carinae,P Carinae
2030,Carina,V345 Car,E,E,,,V345,78764,44626,09h 05m 38.38s,-70° 32′ 18.7″,4.67,−2.94,1079,B2IVe,"γ Cas variable, Vmax = 4.67m, Vmin = 4.78m, P = 137.7 d",136.408,-69.462,Carinae,E Carinae
2031,Carina,HD 92397,t2,T2,,,,92397,52102,10h 38m 45.01s,-59° 10′ 58.8″,4.69,−4.08,1852,K4/K5III:,suspected variable,159.688,-58.817,Carinae,T2 Carinae
2032,Carina,HD 91375,K,K,,,,91375,51438,10h 30m 20.08s,-71° 59′ 33.8″,4.72,0.22,259,A2III,,157.583,-70.008,Carinae,K Carinae
2033,Carina,HR 3220,B,B,,,,68456,39903,08h 09m 00.86s,-61° 18′ 06.1″,4.74,3.09,70,F5V,,122.250,-60.698,Carinae,B Carinae
2034,Carina,V518 Car,,V518,,,V518,92938,52370,10h 42m 14.14s,-64° 27′ 59.2″,4.76,−0.97,456,B3V,in IC 2602; γ Cas variable,160.558,-63.534,Carinae,V518 Carinae
2035,Carina,HD 81101,k,K,,,,81101,45856,09h 20m 56.83s,-62° 24′ 16.7″,4.79,0.62,223,G6III,,140.233,-61.596,Carinae,K Carinae
2036,Carina,HD 93194,,HD 93194,,,,93194,52502,10h 44m 06.94s,-63° 57′ 40.0″,4.8,−1.06,484,B5Vn,"in IC 2602; suspected irregular variable, Vmax = 4.79m, Vmin = 4.84m",161.025,-62.039,Carinae,HD 93194 Carinae
2037,Carina,HD 66591,D,D,,,,66591,39138,08h 00m 19.97s,-63° 34′ 03.0″,4.81,−1.29,542,B3V,suspected variable,120.079,-62.433,Carinae,D Carinae
2038,Carina,HD 73389,e2,E2,,,,73389,42134,08h 35m 19.65s,-58° 00′ 33.5″,4.84,0.6,229,K0III,,128.829,-57.991,Carinae,E2 Carinae
2039,Carina,HD 93607,,HD 93607,,,,93607,52736,10h 46m 51.24s,-64° 23′ 00.6″,4.87,−0.83,449,B3IV,in IC 2602; suspected variable,161.713,-63.617,Carinae,HD 93607 Carinae
2040,Carina,HD 61248,Q,Q,,,,61248,36942,07h 35m 39.70s,-52° 32′ 01.7″,4.93,−0.48,394,K3III,suspected variable,113.913,-51.466,Carinae,Q Carinae
2041,Carina,V376 Car,b1,B1,,,V376,77002,43937,08h 56m 58.43s,-59° 13′ 45.7″,4.93,−1.47,621,B2IV-V,"β Cep variable, Vmax = 4.91m, Vmin = 4.96m, P = 0.021 d",134.242,-58.771,Carinae,B1 Carinae
2042,Carina,HD 91496,,HD 91496,,,,91496,51495,10h 31m 02.07s,-73° 13′ 17.4″,4.94,−2.42,964,K4/K5III,"suspected variable, Vmax = 4.87m, Vmin = 4.97m",157.758,-72.779,Carinae,HD 91496 Carinae
2043,Carina,HD 90264,L,L,,,,90264,50847,10h 22m 58.18s,-66° 54′ 05.5″,4.97,−0.63,430,B8V,,155.742,-65.099,Carinae,L Carinae
2044,Carina,HD 92063,t1,T1,,,,92063,51912,10h 36m 20.56s,-59° 33′ 51.5″,5.08,0.5,269,K1III,,159.083,-58.436,Carinae,T1 Carinae
2045,Carina,HD 59219,,HD 59219,,,,59219,36114,07h 26m 21.86s,-51° 01′ 06.6″,5.09,−1.09,562,K0III,,111.588,-50.982,Carinae,HD 59219 Carinae
2046,Carina,HD 96919,z2,Z2,,,V371,96919,54461,11h 08m 34.01s,-61° 56′ 49.8″,5.12,−6.03,5525,B9Ia,"α Cyg variable, Vmax = 5.12m, Vmin = 5.19m",167.142,-60.053,Carinae,Z2 Carinae
2047,Carina,HD 53047,,HD 53047,,,,53047,33779,07h 00m 51.51s,-51° 24′ 09.5″,5.14,−1.25,617,M1III,semiregular variable,105.213,-50.598,Carinae,HD 53047 Carinae
