USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
11412,Virgo,WASP-24,,W-24,,,,,,15h 08m 51.74s,+02° 20′ 36.0″,11.35,3.78,1062,F8–9,has a transiting planet (b),227.213,2.343,Virginis,W-24 Virginis
11413,Virgo,WASP-107,,W-107,,,,,,12h 33m 33.00s,"-10° 08′ 46.0""",11.6,,,K6,has a transiting planet (b),188.388,-9.854,Virginis,W-107 Virginis
11414,Virgo,HAT-P-26,, ,,,,,,14h 12m 37.55s,+04° 03′ 36.13″,11.74,6.1,437,K1,has a transiting planet (b),213.154,4.052,Virginis,  Virginis
11415,Virgo,WASP-55,,W-55,,,,,,13h 35m 02.00s,"-17° 30′ 13.0""",11.8,4.21,1076,G1,has a transiting planet (b),203.758,-16.496,Virginis,W-55 Virginis
11416,Virgo,WASP-39,,W-39,,,,,,14h 29m 18.00s,"-03° 26′ 40.0""",12.11,5.3,750,G8,"Malmok[2], has a transiting planet (b)",217.325,-2.556,Virginis,W-39 Virginis
11417,Virgo,WASP-40/HAT-P-27,,W-40/HAT-P-27,,,,,,14h 51m 04.25s,+05° 56′ 50.4″,12.21,5.66,665,G8,has a transiting planet (b),222.767,5.947,Virginis,W-40/HAT-P-27 Virginis
11418,Virgo,FL Vir,,FL,,,FL,,,12h 33m 17.38s,+09° 01′ 15.8″,12.5,14.28,14.4,M5V,flare star,188.321,9.021,Virginis,FL Virginis
11419,Virgo,WASP-37,,W-37,,,,,,14h 47m 47.00s,"+01° 03′ 54.0""",12.7,5.06,1102,G2,has a transiting planet (b),221.946,1.065,Virginis,W-37 Virginis
11420,Virgo,WASP-157,,W-157,,,,,,13h 26m 37.00s,"-08° 19′ 03.0""",12.9,,,G2V,has a transiting planet (b),201.654,-7.683,Virginis,W-157 Virginis
11421,Virgo,Wolf 424,, ,,,,,,12h 30m 17.20s,"+09° 01′ 15.0""",13.18,14.97,14.3,M5.5V,"nearby binary star, flare star",187.571,9.021,Virginis,  Virginis
11422,Virgo,QS Vir,,QS,,,QS,,,13h 49m 51.95s,-13° 13′ 37.5″,14.8,11.39,156,DA+dme,has a planet (b); eclipsing binary,207.463,-12.773,Virginis,QS Virginis
11423,Virgo,PSR 1257+12,, ,,,,,,13h 00m 01.00s,"+12° 40′ 57.0""",,,980,neutron star,"Lich,[3] millisecond pulsar, has 3 planets (A, B, & C)",195.004,12.683,Virginis,  Virginis
