USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
10163,Taurus,Aldebaran,α,Alpha,87,,,29139,21421,04h 35m 55.20s,+16° 30′ 35.1″,0.87,−0.63,65,K5III,"Cor Tauri, Parilicium; 13th brightest star, variable",68.979,16.510,Tauri,Alpha Tauri
10164,Taurus,β Tau,β,Beta,112,,,35497,25428,05h 26m 17.50s,+28° 36′ 28.3″,1.65,−1.37,131,B7III,"El Nath, Alnath, Nath",81.571,28.608,Tauri,Beta Tauri
10165,Taurus,Alcyone A,η,Eta,25,,,23630,17702,03h 47m 29.06s,+24° 06′ 18.9″,2.85,−2.41,368,B7III,"member of the Pleiades star cluster, binary star",56.871,24.105,Tauri,Eta Tauri
10166,Taurus,ζ Tau,ζ,Zeta,123,,,37202,26451,05h 37m 38.68s,+21° 08′ 33.3″,2.97,−2.56,417,B4IIIp,Tianguan; γ Cas variable,84.408,21.143,Tauri,Zeta Tauri
10167,Taurus,θ2 Tau,θ2,Theta 2,78,,,28319,20894,04h 28m 39.67s,+15° 52′ 15.4″,3.4,0.1,149,A7III,"Chamukuy, member of the Hyades star cluster; δ Sct variable",67.163,15.871,Tauri,Theta 2 Tauri
10168,Taurus,λ Tau,λ,Lambda,35,,,25204,18724,04h 00m 40.82s,+12° 29′ 25.4″,3.41,−1.87,370,B3V + A,eclipsing binary; Algol variable,60.167,12.490,Tauri,Lambda Tauri
10169,Taurus,ε Tau,ε,Epsilon,74,,,28305,20889,04h 28m 36.93s,+19° 10′ 49.9″,3.53,0.15,155,K0III,"Ain, Oculus Borealis; member of the Hyades star cluster; has a planet (b)",67.150,19.180,Tauri,Epsilon Tauri
10170,Taurus,ο Tau,ο,Omicron,1,3,,21120,15900,03h 24m 48.84s,+09° 01′ 44.6″,3.61,−0.45,211,G8III,,51.200,9.029,Tauri,Omicron Tauri
10171,Taurus,Atlas A,,27,27,,,23850,17847,03h 49m 09.73s,+24° 03′ 12.7″,3.62,−1.72,380,B8III,member of the Pleiades star cluster; triple star,57.288,24.053,Tauri,27 Tauri
10172,Taurus,γ Tau,γ,Gamma,54,,,27371,20205,04h 19m 47.53s,+15° 37′ 39.7″,3.65,0.28,154,G8III,"Hyadum I, Prima Hyadum, Primus Hyadum; member of the Hyades star cluster",64.946,15.628,Tauri,Gamma Tauri
10173,Taurus,Electra,,17,17,,,23302,17499,03h 44m 52.52s,+24° 06′ 48.4″,3.72,−1.56,370,B6III,member of the Pleiades star cluster,56.217,24.113,Tauri,17 Tauri
10174,Taurus,ξ Tau,ξ,Xi,2,4,,21364,16083,03h 27m 10.12s,+09° 43′ 58.0″,3.73,−0.44,222,B9Vn,eclipsing binary,51.792,9.733,Tauri,Xi Tauri
10175,Taurus,δ1 Tau,δ1,Delta 1,61,,,27697,20455,04h 22m 56.03s,+17° 32′ 33.3″,3.77,0.41,153,G8III,"Hyadum II, Secunda Hyadum, Secundus Hyadum; member of the Hyades star cluster",65.733,17.543,Tauri,Delta 1 Tauri
10176,Taurus,θ1 Tau,θ1,Theta 1,77,,,28307,20885,04h 28m 34.43s,+15° 57′ 44.0″,3.84,0.42,158,G7III,member of the Hyades star cluster,67.142,15.962,Tauri,Theta 1 Tauri
10177,Taurus,Maia,,20,20,,,23408,17573,03h 45m 49.59s,+24° 22′ 04.3″,3.87,−1.34,360,B8III,member of the Pleiades star cluster,56.454,24.368,Tauri,20 Tauri
10178,Taurus,ν Tau,ν,Nu,38,30,,25490,18907,04h 03m 09.38s,+05° 59′ 21.5″,3.91,0.92,129,A1V,,60.788,5.989,Tauri,Nu Tauri
10179,Taurus,5 Tau,f,F,5,,,21754,16369,03h 30m 52.37s,+12° 56′ 12.1″,4.14,−1.08,360,K0II-III...,,52.717,12.937,Tauri,F Tauri
10180,Taurus,Merope,,23,23,,V971,23480,17608,03h 46m 19.56s,+23° 56′ 54.5″,4.14,−1.07,359,B6IV,V971 Tau; member of the Pleiades star cluster; β Cep variable,56.579,23.948,Tauri,23 Tauri
10181,Taurus,κ1 Tau,κ1,Kappa 1,65,,,27934,20635,04h 25m 22.10s,+22° 17′ 38.3″,4.21,0.85,153,A7IV-V,member of the Hyades star cluster; sextuple star,66.342,22.294,Tauri,Kappa 1 Tauri
10182,Taurus,88 Tau,d,D,88,61,,29140,21402,04h 35m 39.23s,+10° 09′ 39.3″,4.25,0.93,150,A5m,,68.913,10.161,Tauri,D Tauri
10183,Taurus,μ Tau,μ,Mu,49,44,,26912,19860,04h 15m 32.05s,+08° 53′ 32.7″,4.27,−1.35,435,B3IV,,63.883,8.892,Tauri,Mu Tauri
10184,Taurus,90 Tau,c1,C1,90,,,29388,21589,04h 38m 09.40s,+12° 30′ 39.1″,4.27,0.96,150,A6V,member of the Hyades star cluster,69.538,12.511,Tauri,C1 Tauri
10185,Taurus,τ Tau,τ,Tau,94,,,29763,21881,04h 42m 14.70s,+22° 57′ 25.1″,4.27,−1.18,400,B3V,,70.558,22.957,Tauri,Tau Tauri
10186,Taurus,υ Tau,υ,Upsilon,69,,,28024,20711,04h 26m 18.39s,+22° 48′ 49.3″,4.28,0.9,155,A8Vn,member of the Hyades star cluster; δ Sct variable,66.575,22.814,Tauri,Upsilon Tauri
10187,Taurus,10 Tau,,10,10,11,,22484,16852,03h 36m 52.52s,+00° 24′ 10.2″,4.29,3.6,45,F9V,,54.217,0.403,Tauri,10 Tauri
10188,Taurus,Taygeta,q,Q,19,,,23338,17531,03h 45m 12.48s,+24° 28′ 02.6″,4.3,−0.99,373,B6V,Taÿgete; member of the Pleiades star cluster,56.300,24.467,Tauri,Q Tauri
10189,Taurus,68 Tau,δ3,Delta 3,68,,V776,27962,20648,04h 25m 29.32s,+17° 55′ 40.8″,4.3,1.02,148,A2IV,V776 Tau; member of the Hyades star cluster; α2 CVn variable,66.371,17.928,Tauri,Delta 3 Tauri
10190,Taurus,119 Tau,,119,119,,CE,36389,25945,05h 32m 12.75s,+18° 35′ 39.3″,4.32,−4.53,1918,M2Ib,"Ruby Star, CE Tau; semiregular variable",83.050,18.594,Tauri,119 Tauri
10191,Taurus,37 Tau,A1,A1,37,,,25604,19038,04h 04m 41.66s,+22° 04′ 55.4″,4.36,0.64,181,K0III,Yuè (月)[1],61.171,22.082,Tauri,A1 Tauri
10192,Taurus,71 Tau,,71,71,,V777,28052,20713,04h 26m 20.67s,+15° 37′ 06.0″,4.48,1.08,156,F0V...,V777 Tau; member of the Hyades star cluster; spectroscopic binary; δ Sct variable,66.583,15.618,Tauri,71 Tauri
10193,Taurus,136 Tau,,136,136,,,39357,27830,05h 53m 19.64s,+27° 36′ 44.2″,4.56,−1.08,438,A0V,,88.329,27.612,Tauri,136 Tauri
10194,Taurus,ι Tau,ι,Iota,102,,,32301,23497,05h 03m 05.70s,+21° 35′ 24.2″,4.62,1.13,163,A7V,member of the Hyades star cluster,75.771,21.590,Tauri,Iota Tauri
10195,Taurus,ρ Tau,ρ,Rho,86,,,28910,21273,04h 33m 50.86s,+14° 50′ 40.2″,4.65,1.3,152,A8V,member of the Hyades star cluster; δ Sct variable,68.458,14.844,Tauri,Rho Tauri
10196,Taurus,σ2 Tau,σ2,Sigma 2,92,,,29488,21683,04h 39m 16.45s,+15° 55′ 04.9″,4.67,1.23,159,A5Vn,"Fùěr (附耳),[2] member of the Hyades star cluster",69.817,15.918,Tauri,Sigma 2 Tauri
10197,Taurus,π Tau,π,Pi,73,,,28100,20732,04h 26m 36.38s,+14° 42′ 49.9″,4.69,−1.03,455,G8III,,66.650,14.714,Tauri,Pi Tauri
10198,Taurus,HD 28527,,HD 28527,,,,28527,21029,04h 30m 33.57s,+16° 11′ 38.7″,4.78,1.54,145,A6IV,member of the Hyades star cluster,67.638,16.194,Tauri,HD 28527 Tauri
10199,Taurus,64 Tau,δ2,Delta 2,64,,,27819,20542,04h 24m 05.69s,+17° 26′ 39.2″,4.8,1.55,146,A7V,member of the Hyades star cluster,66.021,17.444,Tauri,Delta 2 Tauri
10200,Taurus,139 Tau,,139,139,,,40111,28237,05h 57m 59.66s,+25° 57′ 14.1″,4.81,−4.24,2103,B1Ib,,89.496,25.954,Tauri,139 Tauri
10201,Taurus,47 Tau,,47,47,42,,26722,19740,04h 13m 56.39s,+09° 15′ 50.0″,4.84,−0.44,371,G5III,,63.483,9.264,Tauri,47 Tauri
10202,Taurus,126 Tau,,126,126,,,37711,26777,05h 41m 17.72s,+16° 32′ 03.1″,4.84,−1.96,748,B3IV...,,85.321,16.534,Tauri,126 Tauri
10203,Taurus,114 Tau,o,O,114,,,35708,25539,05h 27m 38.08s,+21° 56′ 13.1″,4.88,−1.76,695,B2.5IV,,81.908,21.937,Tauri,O Tauri
10204,Taurus,132 Tau,,132,132,,,38751,27468,05h 49m 00.96s,+24° 34′ 03.2″,4.88,−1.14,522,G8IIIvar,,87.250,24.568,Tauri,132 Tauri
10205,Taurus,134 Tau,,134,134,,,38899,27511,05h 49m 32.94s,+12° 39′ 04.9″,4.89,0.29,272,B9IV,,87.383,12.651,Tauri,134 Tauri
10206,Taurus,104 Tau,m,M,104,,,32923,23835,05h 07m 26.68s,+18° 38′ 42.0″,4.91,3.91,52,G4V,,76.858,18.645,Tauri,M Tauri
10207,Taurus,ω2 Tau,ω2,Omega 2,50,,,27045,19990,04h 17m 15.69s,+20° 34′ 43.5″,4.93,2.64,93,A3m,,64.313,20.579,Tauri,Omega 2 Tauri
10208,Taurus,75 Tau,,75,75,,,28292,20877,04h 28m 26.37s,+16° 21′ 34.7″,4.96,1.08,194,K2IIIvar,,67.108,16.359,Tauri,75 Tauri
10209,Taurus,109 Tau,n,N,109,,,34559,24822,05h 19m 16.59s,+22° 05′ 48.1″,4.96,0.96,206,G8III,,79.817,22.097,Tauri,N Tauri
10210,Taurus,φ Tau,φ,Phi,52,,,27382,20250,04h 20m 21.23s,+27° 21′ 03.4″,4.97,−0.13,342,K1III,,65.088,27.351,Tauri,Phi Tauri
10211,Taurus,111 Tau,,111,111,,V1119,35296,25278,05h 24m 25.31s,+17° 23′ 00.8″,5,4.17,48,F8V SB,V1119 Tau; BY Draconis variable,81.104,17.383,Tauri,111 Tauri
10212,Taurus,79 Tau,b,B,79,,,28355,20901,04h 28m 50.10s,+13° 02′ 51.5″,5.02,1.56,160,A7V,member of the Hyades star cluster,67.208,13.048,Tauri,B Tauri
10213,Taurus,Pleione,,28,28,,BU,23862,17851,03h 49m 11.20s,+24° 08′ 12.6″,5.05,−0.32,387,B7p,BU Tau; member of the Pleiades star cluster; γ Cas variable,57.296,24.137,Tauri,28 Tauri
10214,Taurus,30 Tau,e,E,30,,,23793,17771,03h 48m 16.25s,+11° 08′ 36.1″,5.08,−1.11,565,B3V,,57.067,11.143,Tauri,E Tauri
10215,Taurus,σ1 Tau,σ1,Sigma 1,91,,,29479,21673,04h 39m 09.20s,+15° 48′ 00.1″,5.08,1.74,152,A4m,member of the Hyades star cluster,69.788,15.800,Tauri,Sigma 1 Tauri
10216,Taurus,97 Tau,i,I,97,,V480,30780,22565,04h 51m 22.41s,+18° 50′ 23.8″,5.08,1.27,189,A7IV-V,V480 Tau; member of the Hyades star cluster; δ Sct variable,72.842,18.840,Tauri,I Tauri
10217,Taurus,66 Tau,r,R,66,50,,27820,20522,04h 23m 51.84s,+09° 27′ 39.5″,5.1,−0.32,396,A3V,,65.963,9.461,Tauri,R Tauri
10218,Taurus,4 Tau,s,S,4,,,21686,16322,03h 30m 24.48s,+11° 20′ 11.3″,5.14,−0.39,417,A0Vn,,52.600,11.336,Tauri,S Tauri
10219,Taurus,41 Tau,,41,41,,GS,25823,19171,04h 06m 36.40s,+27° 36′ 00.1″,5.18,−0.72,494,B9p Si,GS Tau; α² CVn variable,61.650,27.600,Tauri,41 Tauri
10220,Taurus,125 Tau,,125,125,,,37438,26640,05h 39m 44.19s,+25° 53′ 49.7″,5.18,−0.73,495,B3IV,,84.933,25.897,Tauri,125 Tauri
10221,Taurus,ψ Tau,ψ,Psi,42,,,25867,19205,04h 07m 00.52s,+29° 00′ 04.6″,5.21,3.01,90,F1V,,61.750,29.001,Tauri,Psi Tauri
10222,Taurus,43 G. Tau,,43 G,,43,,26793,19799,04h 14m 36.24s,+10° 00′ 41.2″,5.22,−0.59,474,B9Vn,,63.650,10.011,Tauri,43 G Tauri
10223,Taurus,,,HD 23985,,,,23985,17954,03h 50m 18.91s,+25° 34′ 46.7″,5.24,1.39,192,A2V,,57.575,25.579,Tauri,HD 23985 Tauri
10224,Taurus,58 Tau,,58,58,,V696,27459,20261,04h 20m 36.24s,+15° 05′ 43.8″,5.26,1.89,154,F0V,V696 Tau; member of the Hyades star cluster; δ Sct variable,65.150,15.095,Tauri,58 Tauri
10225,Taurus,κ2 Tau,κ2,Kappa 2,67,,,27946,20641,04h 25m 24.94s,+22° 12′ 00.4″,5.27,2.05,144,A7V,member of the Hyades star cluster,66.350,22.200,Tauri,Kappa 2 Tauri
10226,Taurus,l Tau,l,L,106,,,32977,23871,05h 07m 48.43s,+20° 25′ 06.4″,5.28,1.65,173,A5V,,76.950,20.418,Tauri,L Tauri
10227,Taurus,133 Tau,,133,133,,,38622,27364,05h 47m 42.90s,+13° 53′ 58.7″,5.28,−1.67,799,B2IV-V,,86.925,13.899,Tauri,133 Tauri
10228,Taurus,46 Tau,,46,46,41,,26690,19719,04h 13m 33.11s,+07° 42′ 57.7″,5.29,2.45,121,F3V...,Solar sibling candidate,63.388,7.716,Tauri,46 Tauri
10229,Taurus,40 Tau,,40,40,32,V1133,25558,18957,04h 03m 44.60s,+05° 26′ 08.3″,5.32,−2.21,1045,B3V,V1133 Tau,60.933,5.436,Tauri,40 Tauri
10230,Taurus,49 Eri,,49,-49,62,,29335,21515,04h 37m 13.68s,+00° 59′ 54.0″,5.32,−1.75,847,B7V,,69.304,0.998,Tauri,49 Tauri
10231,Taurus,29 Tau,u,U,29,17,,23466,17563,03h 45m 40.43s,+06° 03′ 00.1″,5.34,−0.94,588,B3V,,56.417,6.050,Tauri,U Tauri
10232,Taurus,56 Tau,,56,56,,V724,27309,20186,04h 19m 36.69s,+21° 46′ 24.9″,5.34,0.41,316,A0p Si,V724 Tau; α² CVn variable,64.900,21.773,Tauri,56 Tauri
10233,Taurus,34 G. Tau,,34 G,,34,,25621,18993,04h 04m 09.79s,+02° 49′ 38.1″,5.36,2.66,113,F6IV,,61.038,2.827,Tauri,34 G Tauri
10234,Taurus,121 Tau,,121,121,,,36819,26248,05h 35m 27.12s,+24° 02′ 22.7″,5.37,−0.95,599,B2.5IV,,83.863,24.039,Tauri,121 Tauri
10235,Taurus,χ Tau,χ,Chi,59,,,27638,20430,04h 22m 34.93s,+25° 37′ 45.7″,5.38,0.81,267,B9V,,65.642,25.629,Tauri,Chi Tauri
10236,Taurus,63 G. Tau,,63 G,,63,,29499,21670,04h 39m 06.10s,+07° 52′ 15.6″,5.38,1.82,168,A5m,member of the Hyades star cluster,69.775,7.871,Tauri,63 G Tauri
10237,Taurus,44 Tau,p,P,44,,IM,26322,19513,04h 10m 49.88s,+26° 28′ 51.7″,5.39,1.51,195,F2IV-V,IM Tau; δ Sct variable,62.704,26.481,Tauri,P Tauri
10238,Taurus,83 Tau,,83,83,,,28556,21036,04h 30m 37.30s,+13° 43′ 28.0″,5.4,2.1,149,F0V,member of the Hyades star cluster,67.654,13.724,Tauri,83 Tauri
10239,Taurus,115 Tau,,115,115,,,35671,25499,05h 27m 10.09s,+17° 57′ 44.2″,5.4,−1.16,668,B5V,,81.792,17.962,Tauri,115 Tauri
10240,Taurus,,,HD 23753,,,,23753,17776,03h 48m 20.80s,+23° 25′ 16.9″,5.44,0.36,338,B8V,,57.083,23.421,Tauri,HD 23753 Tauri
10241,Taurus,Celaeno,,16,16,,,23288,17489,03h 44m 48.20s,+24° 17′ 22.5″,5.45,0.4,334,B7IV,member of the Pleiades star cluster,56.200,24.289,Tauri,16 Tauri
10242,Taurus,33 G. Tau,,33 G,,33,,25570,18975,04h 03m 56.51s,+08° 11′ 49.9″,5.45,2.67,117,F2V,member of the Hyades star cluster,60.983,8.197,Tauri,33 G Tauri
10243,Taurus,93 Tau,,93,93,,,29589,21735,04h 40m 03.42s,+12° 11′ 51.5″,5.45,0.33,345,B8IV,,70.013,12.198,Tauri,93 Tauri
10244,Taurus,36 Tau,,36,36,,,25555,19009,04h 04m 21.67s,+24° 06′ 21.7″,5.46,−1.87,953,G0III...,,61.088,24.106,Tauri,36 Tauri
10245,Taurus,81 Tau,,81,81,,,28546,21039,04h 30m 38.83s,+15° 41′ 31.0″,5.47,2.24,145,Am,member of the Pleiades star cluster,67.658,15.692,Tauri,81 Tauri
10246,Taurus,118 Tau,,118,118,,,35943,25695,05h 29m 16.49s,+25° 09′ 01.1″,5.47,−0.15,434,B9Vn,,82.317,25.150,Tauri,118 Tauri
10247,Taurus,130 Tau,,130,130,,,38558,27338,05h 47m 26.20s,+17° 43′ 44.9″,5.47,−2.48,1268,F0III,,86.858,17.729,Tauri,130 Tauri
10248,Taurus,53 Tau,,53,53,,V1024,27295,20171,04h 19m 26.08s,+21° 08′ 32.7″,5.5,0.93,267,B9IV,V1024 Tau; α² CVn variable,64.858,21.142,Tauri,53 Tauri
10249,Taurus,103 Tau,,103,103,,,32990,23900,05h 08m 06.62s,+24° 15′ 54.7″,5.5,−4.48,3228,B2V...,,77.025,24.265,Tauri,103 Tauri
10250,Taurus,,,HD 36408,,,,36408,25950,05h 32m 14.14s,+17° 03′ 29.4″,5.5,−2.17,1116,B7III,,83.058,17.058,Tauri,HD 36408 Tauri
10251,Taurus,ω1 Tau,ω1,Omega 1,43,,,26162,19388,04h 09m 09.90s,+19° 36′ 33.5″,5.51,0.76,291,K2III,,62.288,19.609,Tauri,Omega 1 Tauri
10252,Taurus,,,HD 31539,,,,31539,23043,04h 57m 22.35s,+17° 09′ 13.3″,5.51,−0.29,472,K1III,,74.342,17.154,Tauri,HD 31539 Tauri
10253,Taurus,116 Tau,,116,116,,,35770,25555,05h 27m 45.61s,+15° 52′ 26.8″,5.52,−0.67,565,B9.5Vn,,81.938,15.874,Tauri,116 Tauri
10254,Taurus,72 Tau,,72,72,,,28149,20789,04h 27m 17.45s,+22° 59′ 46.9″,5.53,0.01,415,B7V,,66.821,22.996,Tauri,72 Tauri
10255,Taurus,44 Eri,,44,-44,54,,28375,20884,04h 28m 32.11s,+01° 22′ 51.1″,5.53,0.17,385,B3V,,67.133,1.381,Tauri,44 Tauri
10256,Taurus,122 Tau,,122,122,,,37147,26382,05h 37m 03.71s,+17° 02′ 25.5″,5.53,1.87,176,F0V,member of the Hyades star cluster,84.263,17.040,Tauri,122 Tauri
10257,Taurus,135 Tau,,135,135,,,39019,27581,05h 50m 28.90s,+14° 18′ 20.5″,5.54,0.63,312,G9III:,,87.617,14.306,Tauri,135 Tauri
10258,Taurus,12 Tau,,12,12,13,,22796,17103,03h 39m 51.14s,+03° 03′ 24.6″,5.55,0.1,400,G6III:,,54.963,3.057,Tauri,12 Tauri
10259,Taurus,57 Tau,h,H,57,,V483,27397,20219,04h 19m 57.63s,+14° 02′ 06.9″,5.58,2.32,146,F3V...,V483 Tau; member of the Hyades star cluster; δ Sct variable,64.988,14.035,Tauri,H Tauri
10260,Taurus,80 Tau,,80,80,,,28485,20995,04h 30m 08.53s,+15° 38′ 16.4″,5.58,2.38,142,F0V...,member of the Hyades star cluster,67.533,15.638,Tauri,80 Tauri
10261,Taurus,,,HD 39004,,,,39004,27629,05h 50m 58.11s,+27° 58′ 04.2″,5.6,0.29,376,G7III:,,87.742,27.968,Tauri,HD 39004 Tauri
10262,Taurus,137 Tau,,137,137,,V809,39317,27743,05h 52m 22.30s,+14° 10′ 18.5″,5.6,−0.39,515,B9p...,V809 Tau; α² CVn variable,88.092,14.172,Tauri,137 Tauri
10263,Taurus,32 Tau,,32,32,,,24740,18471,03h 56m 52.03s,+22° 28′ 41.7″,5.62,2.36,146,F2IV,,59.217,22.478,Tauri,32 Tauri
10264,Taurus,51 Tau,,51,51,,,27176,20087,04h 18m 23.14s,+21° 34′ 45.8″,5.64,1.95,179,F0V,member of the Hyades star cluster,64.596,21.579,Tauri,51 Tauri
10265,Taurus,63 Tau,,63,63,,,27749,20484,04h 23m 25.00s,+16° 46′ 38.4″,5.64,2.27,154,A1m,member of the Hyades star cluster,65.854,16.777,Tauri,63 Tauri
10266,Taurus,18 Tau,,18,18,,,23324,17527,03h 45m 09.73s,+24° 50′ 21.7″,5.66,0.4,368,B8V,,56.288,24.839,Tauri,18 Tauri
10267,Taurus,31 Tau,,31,31,21,,24263,18089,03h 52m 00.22s,+06° 32′ 05.7″,5.66,−1.01,704,B5V,,58.000,6.535,Tauri,31 Tauri
10268,Taurus,26 G. Tau,,26 G,,26,,25330,18805,04h 01m 46.13s,+09° 59′ 52.9″,5.67,−0.52,565,B5V,,60.442,9.998,Tauri,26 G Tauri
